Category,Outbreak,Location,Lat,Long,Date,Cases,Fatalities,Impact Scale,Source Citation,Source
Measles,Measles,DR Congo,-2.41628,14.94141,1/2010-12/2010,1421,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,DR Congo,-2.50409,20.61035,1/2011-12/2011,134042,0,Epd,"World Health Organization. ""WHO: Measles deaths decline but elimination progress stalls in some regions."" January 17 2013",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,DR Congo,-3.209257,23.730469,9/2010-12/2010,368,0,Epd,DRC: MSF Responding to Measles Epidemics  Doctors Without Borders. Doctors Without Borders. http://www.doctorswithoutborders.org/news/article.cfm?id4889&catfield-news (accessed November 15 2011).,http://www.doctorswithoutborders.org/news/article.cfm?id4889&catfield-news
Measles,Measles,DR Congo,-3.05,26.45,1/2013,75,0,Epd,"Radio Okapi ""Maniema: lpidmie de rougeole dclare dans la zone de sant de Kunda"" January 8 2013.",http://radiookapi.net/actualite/2013/01/08/maniema-lepidemie-de-rougeole-declaree-dans-la-zone-de-sante-de-kunda/
Measles,Measles,Ecuador,-0.21217,-78.50538,10/2011-12/2011,64,0,Epd,"Univsision Noticia. ""169 confirmed cases since July."" December 19 2011.",http://feeds.univision.com/feeds/article/2011-12-18/brote-de-sarampion-en-ecuador
Measles,Measles,Ecuador,-0.14648,-78.47519,1/2012,203,0,Epd,"Hoy. ""203 cases of measles identified across the country."" January 24 2012.",http://www.hoy.com.ec/noticias-ecuador/identificados-203-casos-de-sarampion-en-todo-el-pais-530447.html
Measles,Measles,Ecuador (Tungurahua),-1.26353,-78.56609,09/2011-10/2011,68,0,Epd,"El Universo (Guayaquil) ""El brote de sarampin"" October 3 2011.",http://www.eluniverso.com/2011/10/03/1/1364/brote-sarampion.htm
Measles,Measles,Ethiopia,9.145,40.489673,1/2011-12/2011,3255,0,Epd,"World Health Organization. ""WHO: Measles deaths decline but elimination progress stalls in some regions."" January 17 2013",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Ethiopia,9.16591,40.51148,1/2008-12/2008,3100,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012.",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Ethiopia,9.19412,40.57191,1/2009-12/2009,4470,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Ethiopia,9.23953,40.58229,1/2010-12/2010,8261,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Ethiopia,10.145,41.489513,10/2010,823,0,Epd, Home - OCHA Ethiopia. OCHA  Coordination Saves Lives.,http://ochaonline.un.org/Default.aspx?aliasochaonline.un.org/ethiopia
Measles,Measles,France,44.59047,-0.21973,1/2012-12/2012,859,0,Epd,"TopActu.fr ""La rougeole a fait six morts en France"" January 22 2013.",http://topactu.fr/sante/la-rougeole-a-fait-six-morts-en-france/18855/2013/01/22.html
Measles,Measles,France,46.22764,2.21375,1/2012-3/2012,350,0,Epd,"Passeportsante.net. ""Vers la fin de l'pidmie de rougeole en France mtropolitaine."" April 17 2012.",http://www.passeportsante.net/fr/Actualites/Nouvelles/FicheExt.aspx?f721389-201204171908
Measles,Measles,France,46.227638,3.21453,1/2011-12/2011,14949,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,France (Rhone-Alpes region),45.16958,5.450282,1/2011-2/2011,2000,0,Epd,"World Radio Switzerland ""Measles outbreak hits Geneva"" February 22 2011.",http://worldradio.ch/wrs/news/wrsnews/measles-outbreak-hits-geneva.shtml?23288
Measles,Measles,Georgia,43.40233,45.71875,1/2013-5/2013,2668,0,Epd,"""       26 "" News Georgia May 9 2013.",http://newsgeorgia.ru/society/20130507/215675071.html
Measles,Measles,Germany (Bavaria),48.79045,11.49789,4/2013-5/2013,60,0,Epd,"""Measles outbreak in Bavaria -- doctors sound the alarm"" Kinderaerzrzte-im-netz May 10 2013.",http://www.kinderaerzte-im-netz.de/bvkj/aktuelles1/show.php3?id4535&nodeid26
Measles,Measles,Germany (Berlin),52.51917,13.40609,1/2013-6/2013,323,0,Epd,"Langemak Sheri. ""Schwere Masern-Epidemie in Berlin und Bayern."" Berliner Morgenpost. June 28 2013.",http://www.morgenpost.de/web-wissen/gesundheit/article117531815/Schwere-Masern-Epidemie-in-Berlin-und-Bayern.html
Measles,Measles,Germany (Berlin),52.523405,13.4114,1/2010,62,0,Epd,"Btzing-Feigenbaum. ""Spotlight on measles 2010: Preliminary report of an ongoing measles outbreak in a subpopulation with low vaccination coverage in Berlin Germany January-March 2010."" Eurosurveillance 15 no. 13 (2010).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId19527
Measles,Measles,Germany (Hamburg),53.55108,9.99368,12/2008-6/2009,216,0,Epd,"Eurosurveillance ""Description of measles D4-Hamburg outbreak in Hamburg Germany December 2008 to June 2009 which disproportionally affected a local Roma community"" June 14 2012.",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId20194
Measles,Measles,Germany(Frankfurt),50.111445,8.680615,5/2011,45,0,Epd,"Frankfurter Rundschau. ""Cases of Measles rising in Frankfurt."" Tropical Medical Bureau May 6 2011.",http://www.tmb.ie/exodus/news.asp?titleCases-of-Measles-rising-in-Frankfurt&id181970
Measles,Measles,Gibraltar,36.137741,-5.345374,11/2008,250,0,Epd,"Panorama ""Measles outbreak affects over 250 "" November 1 2008.",http://www.panorama.gi/localnews/headlines.php?actionview_article&article3776&offset0
Measles,Measles,Greece,39.074208,21.824312,7/2010,126,0,Epd,"Pervanidou. ""Spotlight on measles 2010: Ongoing measles outbreak in Greece JanuaryJuly 2010."" Eurosurveillance 15 no. 30 (2010).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId19629
Measles,Measles,India,28.57552,77.24195,1/2011-12/2011,29339,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,India (Bhopal),23.25993,77.41262,2/2012,50,0,Epd,"The Times of India. ""Measles outbreak in Nalkheda village."" February 26 2012.",http://articles.timesofindia.indiatimes.com/2012-02-26/bhopal/31101130_1_measles-outbreak-measles-cases-health-workers
Measles,Measles,India (Hyderabad),17.385044,78.486671,1/2011-3/2011,345,0,Epd,"Baseerat Bushra. ""Alarming rise in measles cases in city.""  The Times of India April 4 2011.",http://articles.timesofindia.indiatimes.com/2011-04-04/hyderabad/29379646_1_measles-vaccinated-district-health-officials
Measles,Measles,Indonesia,-8.40952,115.18892,1/2013-11/2013,6300,0,Epd,"Natahadibrata Nadya. ""Govt plays down measles outbreak."" The Jakarta Post. December 12 2013.",http://www.thejakartapost.com/news/2013/12/12/govt-plays-down-measles-outbreak.html
Measles,Measles,Indonesia,-2.28455,120.27832,1/2011-12/2011,21893,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Ireland,53.41291,-8.24389,1/2012-12/2012,217,0,Epd,"O'Regan Eilish.  ""Cases of measles rose in aeras where HSE stopped jabs."" Independent.  December 8 2012.",http://www.independent.ie/national-news/cases-of-measles-rose-in-areas-where-hse-stopped-jabs-3319294.html
Measles,Measles,Ireland,53.34399,-6.30615,08/2011-09/2011,139,0,Epd,"Irish Examiner ""139 Cases of measles reported in two months"" November 3 2011.",http://www.examiner.ie/breakingnews/ireland/139-cases-of-measles-recorded-in-two-months-526871.html
Measles,Measles,Ireland(Belfast),55.9845,-5.935594,10/2009,60,0,Epd,"Bellefast Telegraph ""HSE warns of measles outbreak in South Southwest and West"" October 22 2009.",http://www.belfasttelegraph.co.uk/breaking-news/uk-ireland/hse-warns-of-measles-outbreak-in-south-southwest-and-west-14540975.html
Measles,Measles,Israel,31.04605,34.85161,5/2012,96,0,Epd,"Even Dan. ""After years of calm measles cases spike in northern Israel."" Haaretz Daily Newspaper. June 4 2012.",http://www.haaretz.com/news/national/after-years-of-calm-measles-cases-spike-in-northern-israel-1.434340
Measles,Measles,Italy,42.9725,12.40356,11/2011-10/2012,724,0,Epd,"European Centre for Disease Prevention and Control ""Measles and rubella monitoring December 2012"" December 21 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
Measles,Measles,Italy,41.87194,12.56738,1/2011-12/2011,5189,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Japan,39.26628,140.93262,1/2012-12/2013,293,0,Epd,"The National Institute of Infectious Diseases ""Infectious Agents Surveillance Report Vol. 34 No. 2 (No. 396)"" February 21-23 2013.",http://www.nih.go.jp/niid/en/index-e/865-iasr/3234-tpc396.html
Measles,Measles,Kenya,-0.05725,37.83897,1/2010-12/2010,1279,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Kenya,-0.0418,37.94291,1/2009-12/2009,1374,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Kenya (Narok North),-1.08333,35.86667,1/2012-10/2012,346,0,Epd,"Kiplang'at Kirui ""Kenya: Drop in Measles Cases"" The Star October 8 2012.",http://allafrica.com/stories/201210090123.html
Measles,Measles,Losotho,-29.60999,28.23361,1/2010-12/2010,2857,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Macedonia (Skopje Kumanovo & Strumica),42.003812,21.452246,3/2011-4/2011,678,0,Epd,"The Associated Press. ""Macedonia authorities declare measles epidemic."" The Canadian Press April 12 2011.",http://news.ca.msn.com/world/cp-article.aspx?cp-documentid28345933
Measles,Measles,Malaysia,4.21048,101.97577,01/2011-12/2011,1569,0,Epd,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Malaysia,4.21048,101.97577,01/2012-06/2012,1223,0,Epd,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12 2012.",http://www.unicef.org/media/media_65821.html
Measles,Measles,Mali,17.570692,-3.996166,1/2010-12/2010,1990,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Mali,17.58193,-3.92495,1/2009-12/2009,3086,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Mozambique,-18.6657,35.52956,1/2010-12/2010,2318,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Myanmar,23.16056,97.91016,11/2012,40,0,Epd,Mizzima News. November 29 2012.,http://www.mizzimaburmese.com/news/inside-burma/10496-2012-11-29-12-00-29.html
Measles,Measles,Namibia,-22.95764,18.49041,1/2009-12/2009,2222,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Namibia,-22.97238,18.55453,1/2010-12/2010,2242,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Nepal (Mahottari),26.876192,85.80766,7/2011,400,0,Epd,"Republica Social Affairs  "" Measles outbreak affects Mahottari "" June 28 2011.",http://www.myrepublica.com/portal/index.php?actionnews_details&news_id32879
Measles,Measles,New Zealand,-43.42101,174.46338,09/2011,45,0,Epd,"Yalden Phillipa. ""Measles outbreak spreads."" Sun Live September 24 2011.",http://www.sunlive.co.nz/news/16683-measles-outbreak-spreads.html
Measles,Measles,New Zealand (Auckland),-36.87797,174.57962,10/2011,75,0,Epd,"Waikato Times. ""Measles not under control in Auckland as cases continue."" Tropical Medical Bureau November 3 2011.",http://www.tmb.ie/exodus/news.asp?titleMeasles-not-under-control-in-Auckland-as-cases-continue&id184381
Measles,Measles,New Zealand (Auckland),-40.6655,175.555,8/2011,104,0,Epd,"Morning Report. ""Lack of immunisations blamed for measles outbreak."" Radio New Zealand News August 2 2011.",http://www.radionz.co.nz/national/programmes/morningreport/audio/2494785/lack-of-immunisations-blamed-for-measles-outbreak
Measles,Measles,New Zealand (Auckland),-38.1589,176,7/2011,48,0,Epd,"Auckland Regional Public Health Service. ""Measles Outbreak Cases Continue to Rise in Auckland."" New Zealand Doctor Online  July 4 2011.",http://www.nzdoctor.co.nz/un-doctored/2011/july-2011/04/measles-outbreak-cases-continue-to-rise-in-auckland-.aspx
Measles,Measles,New Zealand (Auckland),-39.9999,177,1/2011,64,0,Epd,"Bourke Pip. ""Measles scare sees 149 children quarantined."" Auckland Now July 14 2011.",http://www.stuff.co.nz/auckland/local-news/5284358/Measles-scare-sees-149-children-quarantined
Measles,Measles,Niger (Niamey),13.512668,2.112516,2/2011-3/2011,1630,0,Epd,"Afrique En Ligne ""Niger-Sant: 1.630 cas de rougeole dont un mortel enregistrs "" March 10 2011.",http://www.afriquejet.com/afrique-de-l%27ouest/niger/niger-sante:-1.630-cas-de-rougeole-dont-un-mortel-enregistres-201103104380.html
Measles,Measles,Nigeria,9.6874,7.64648,1/2011-12/2011,18843,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Nigeria,9.081999,8.50001,8/2010,4771,0,Epd,"Adedapo Adebiyi. ""Nigeria: FG Alerts On Resurgence of Measles Epidemic."" all Africa August 20 2010.",http://allafrica.com/stories/201008200001.html
Measles,Measles,Nigeria,9.05582,8.62667,1/2008-12/2008,9415,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet. January 14 2012.",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Nigeria,9.04361,8.64967,1/2009-12/2009,4800,0,Epd,"William j. Moss Diane E. Griffin. ""Measles."" The Lancet.January 14 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
Measles,Measles,Nigeria (Ambursa/Kardi),11.67812,4.06955,12/2012,37,0,Epd,"""37 New Measles Cases Recorded in Kebbi."" Daily Times. December 15 2012.",http://dailytimes.com.ng/article/37-new-measles-cases-recorded-kebbi
Measles,Measles,Nigeria (Bauchi State),10.637109,10.08073,1/2011,2000,0,Epd,"Kaigama Bauchi. ""2011: 2000 cases of measles already recorded in Bauchi WHO ."" Peoples Daily January 23 2011.",http://www.peoplesdaily-online.com/news/healthy-living/4159-2011-2000-cases-of-measles-already-recorded-in-bauchi-who
Measles,Measles,Nigeria (Gombe),10.2824,11.17479,1/2013-4/2013,173,0,Epd,"Leadership. ""Gombe State Govt. Records 173 Cases Of Measles In 3 Months."" April 2 2013.",http://leadership.ng/nga/articles/51349/2013/04/02/gombe_state_govt_records_173_cases_measles_3_months.html
Measles,Measles,Nigeria (Kaduna),10.51667,7.43333,9/2012-3/2013,500,0,Epd,"News 24 Nigeria. ""Kaduna records 500 cases of measles."" March 14 2013.",http://nigeria.news24.com/National/News/Kaduna-records-500-cases-of-measles-20130314
Measles,Measles,Nigeria (Katsina),12.7368,7.1521,2/2013-3/2013,1260,0,Epd,"IRIN. ""Vaccine suspicion aggravates measles outbreak in Nigeria."" March 13 2013.",http://www.irinnews.org/Report/97636/Suspicion-fuels-Nigeria-measles-outbreak
Measles,Measles,Nigeria (Kebbi),12.45519,4.19684,1/2013,93,0,Epd,"Premium Times ""Kebbi records 93 more cases of measles in rural areas"" January 22 2013.",http://premiumtimesng.com/news/116418-kebbi-records-93-more-cases-of-measles-in-rural-areas.html
Measles,Measles,Pakistan,28.0332,64.73145,1/2011-12/2011,4386,0,Epd,"World Health Organization ""WHO: Measles deaths decline but elimination progress stalls in some regions"" January 17 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
Measles,Measles,Pakistan (Balochistan),28.49073,65.09578,1/2012-5/2012,102,0,Epd,"Wasif Sehrish. ""Confirmed cases: Children with measles may top 21000 by year-end."" The Express Tribune. June 9 2012.",http://tribune.com.pk/story/391059/confirmed-cases-children-with-measles-may-top-21000-by-year-end/
Measles,Measles,Pakistan (Federally Administered Tribal Areas),32.66748,69.85974,1/2012-5/2012,49,0,Epd,"Wasif Sehrish. ""Confirmed cases: Children with measles may top 21000 by year-end."" The Express Tribune. June 9 2012.",http://tribune.com.pk/story/391059/confirmed-cases-children-with-measles-may-top-21000-by-year-end/
Measles,Measles,Pakistan (Islamabad),33.71815,73.06055,1/2012-5/2012,14,0,Epd,"Wasif Sehrish. ""Confirmed cases: Children with measles may top 21000 by year-end."" The Express Tribune. June 9 2012.",http://tribune.com.pk/story/391059/confirmed-cases-children-with-measles-may-top-21000-by-year-end/
